year,CO2 (ppmv),Temperature,Mean CH4,unc
-40877,,-7.41,,
-40826,,-7.94,,
-40776,,-7.61,,
-40729,,,446.0,
-40723,,-8.52,,
-40678,204.82674347655342,,,
-40674,,-7.12,,
-40622,,-8.46,,
-40572,,-7.77,,
-40546,,,456.0,
-40522,,-7.55,,
-40472,,-7.54,,
-40420,,-8.36,,
-40369,,-8.18,,
-40365,200.8960917386434,,,
-40346,,,415.0,
-40318,,-7.52,,
-40264,,-8.89,,
-40213,,,416.0,
-40211,,-8.22,,
-40155,,-9.04,,
-40101,,,429.0,
-40099,,-9.06,,
-40044,,-8.75,,
-39990,,-8.74,,
-39977,,,414.0,
-39950,199.89056576724948,,,
-39935,,-8.8,,
-39882,,-8.36,,
-39827,,-8.97,,
-39809,201.12434903906262,,,
-39774,,-8.22,,
-39737,,,458.0,
-39723,,-7.95,,
-39670,,-8.73,,
-39655,205.49006636725477,,,
-39619,,-7.79,,
-39565,,-8.83,,
-39519,,-6.66,,
-39511,,,467.0,
-39465,,-8.57,,
-39420,,,465.0,
-39415,,-7.83,,
-39401,,,465.0,
-39366,,-7.58,,
-39353,204.18539759772148,,,
-39318,,-7.55,,
-39315,,,462.0,
-39307,,,465.0,
-39273,,,457.0,
-39272,,-6.45,,
-39224,,-7.31,,
-39217,201.53203042679758,,,
-39216,,,442.0,
-39173,,-8.58,,
-39160,,,433.0,
-39123,,-7.57,,
-39119,,,434.0,
-39108,,,420.0,
-39073,,-7.77,,
-39022,,-8.02,,
-39001,,,433.0,
-38969,,-8.15,,
-38957,200.96619797440226,,,
-38915,,-9.39,,
-38910,,,422.0,
-38898,,,447.0,
-38862,,-8.14,,
-38854,,,426.0,
-38809,,-8.42,,
-38804,200.46615960740988,,,
-38755,,-8.82,,
-38701,,-8.7,,
-38699,,,419.0,
-38686,,,413.0,
-38646,,-8.72,,
-38603,201.48445246633034,,,
-38592,,-8.89,,
-38540,,-8.54,,
-38535,201.32268604261674,,,
-38491,,-7.26,,
-38475,,,420.0,
-38443,,-7.54,,
-38421,,,429.0,
-38394,,-7.19,,
-38358,197.90454896091208,,,
-38344,,,450.0,
-38343,,-8.41,,
-38290,,-8.53,,
-38269,,,440.0,
-38261,,,448.0,
-38238,,-8.63,,
-38212,,,442.0,
-38195,193.690311850125,,,
-38188,,-7.59,,
-38162,193.08131430805,,,
-38138,,-7.74,,
-38102,,,414.0,
-38092,192.59565555449998,,,
-38088,,-8.25,,
-38081,,,422.0,
-38047,,,424.0,
-38039,,-7.2,,
-37989,,-8.12,,
-37950,197.55250733926664,,,
-37939,,-7.74,,
-37934,193.873098888,,,
-37887,,-8.48,,
-37858,,,411.0,
-37841,,,419.0,
-37837,,-7.83,,
-37807,193.581354240625,,,
-37804,,,419.0,
-37782,,-9.24,,
-37759,196.6742707386,,,
-37729,,-8.18,,
-37674,,-9.1,,
-37671,195.70159247466665,,,
-37641,,,427.0,
-37619,,-9.2,,
-37565,200.402973875925,,,
-37564,,-9.02,,
-37513,,-8.03,,
-37504,198.138503631,,,
-37462,,-7.97,,
-37452,191.53156337775,,,
-37429,204.77737582487998,,,
-37423,,,444.0,
-37412,,-8.2,,
-37389,207.868080375675,,,
-37369,209.326456305,,,
-37361,,-7.97,,
-37353,209.495641888,,,
-37315,208.685091262475,,,
-37311,,-8.05,,
-37260,,-8.2,,
-37226,,,450.0,
-37211,,-7.73,,
-37170,207.32358522299998,,,
-37161,,-8.05,,
-37118,,-5.95,,
-37103,204.28298891580002,,,
-37072,,-6.87,,
-37070,,,441.0,
-37026,202.3448524395,,,
-37026,,-7.78,,
-37005,205.98808959113333,,,
-36980,,-6.46,,
-36936,,-6.59,,
-36924,205.650989878,,,
-36891,,-6.89,,
-36862,206.085787558,,,
-36848,,-6.15,,
-36847,,,455.0,
-36800,,-7.53,,
-36773,206.543994036,,,
-36754,,-7.18,,
-36720,204.455553872625,,,
-36709,,-6.82,,
-36671,204.79190564040002,,,
-36665,,-6.34,,
-36623,208.23327262075,,,
-36622,,-6.41,,
-36583,210.07869060075,,,
-36578,,-6.39,,
-36534,,-6.62,,
-36522,207.2301825856,,,
-36489,,-7.03,,
-36471,,,440.0,
-36462,210.7947524055,,,
-36444,,-6.57,,
-36409,207.99977968,,,
-36400,,-6.29,,
-36356,,-7.28,,
-36334,207.41115700100002,,,
-36313,,-5.83,,
-36287,,,443.0,
-36265,,-7.63,,
-36242,206.5229252229,,,
-36218,,-7.25,,
-36215,208.335059710425,,,
-36174,,-7.13,,
-36138,214.36039257750002,,,
-36131,,-5.5,,
-36095,,,526.0,
-36088,,-5.98,,
-36050,211.213425214,,,
-36042,,-7.86,,
-35995,,-7.23,,
-35948,,-7.17,,
-35945,214.2064208262,,,
-35943,,,481.0,
-35907,,-6.16,,
-35899,,,540.0,
-35868,,-4.66,,
-35829,,-5.22,,
-35827,212.09241359079002,,,
-35801,,,539.0,
-35787,,-6.41,,
-35747,,-5.14,,
-35725,,,547.0,
-35705,,-6.27,,
-35697,212.135905967,,,
-35668,214.29589900083332,,,
-35663,,-6.18,,
-35620,,-6.04,,
-35609,,,544.0,
-35575,,-7.18,,
-35574,,,557.0,
-35565,,,560.0,
-35529,,-6.85,,
-35511,209.83667782650002,,,
-35481,212.50552869749998,,,
-35480,,-8.14,,
-35456,,,580.0,
-35434,,-6.84,,
-35417,,,563.0,
-35388,206.586570978,,,
-35387,,-7.91,,
-35352,209.65639176,,,
-35348,,,572.0,
-35346,208.25190909,,,
-35340,,-6.84,,
-35293,,-7.79,,
-35250,,,548.0,
-35247,,-6.62,,
-35238,,,536.0,
-35199,,-7.89,,
-35193,207.34584681975,,,
-35177,,,587.0,
-35168,210.157174784,,,
-35150,,-7.88,,
-35101,,-7.91,,
-35073,206.3568576216,,,
-35057,,-6.63,,
-35038,,,534.0,
-35010,,-7.0,,
-34989,203.514345808,,,
-34987,,,534.0,
-34961,,-8.17,,
-34909,,-8.54,,
-34870,202.76033458287498,,,
-34856,,-8.84,,
-34804,,-8.66,,
-34762,203.7543230524,,,
-34754,,-7.95,,
-34719,203.76951759,,,
-34704,,-8.08,,
-34663,,,524.0,
-34654,,-8.44,,
-34641,205.10239260525,,,
-34604,,-7.77,,
-34572,,,494.0,
-34556,198.9617645275,,,
-34555,,-8.05,,
-34505,,-8.2,,
-34456,,-8.09,,
-34424,,,469.0,
-34407,,-7.84,,
-34358,,-7.84,,
-34358,,,471.0,
-34311,200.09164615275,,,
-34307,,-8.32,,
-34256,,-8.54,,
-34223,201.7797825328,,,
-34203,,-8.69,,
-34154,,,441.0,
-34150,,-9.07,,
-34136,204.123014498,,,
-34100,,-8.05,,
-34051,,-8.08,,
-34050,,,440.0,
-34002,,-8.02,,
-33998,198.799944457875,,,
-33952,,-7.97,,
-33943,,,441.0,
-33904,203.28865874520002,,,
-33898,,-9.24,,
-33891,,,425.0,
-33848,,-8.18,,
-33814,,,426.0,
-33796,,-8.68,,
-33751,200.5019756069,,,
-33747,,-7.89,,
-33722,201.81310262977502,,,
-33700,,,444.0,
-33700,,-7.61,,
-33651,,-7.81,,
-33617,201.8276293501,,,
-33600,,-8.67,,
-33580,201.88660042935,,,
-33558,202.04126672700002,,,
-33550,,-8.52,,
-33547,201.06305549865002,,,
-33539,,,421.0,
-33503,,-6.81,,
-33495,200.29875552115,,,
-33455,,-8.06,,
-33433,201.35769286432503,,,
-33409,203.6185257355,,,
-33406,,-8.24,,
-33387,204.46706210535,,,
-33380,,,427.0,
-33357,,-8.18,,
-33331,205.3761847385,,,
-33310,,-7.52,,
-33288,,,492.0,
-33264,,-7.09,,
-33231,,,498.0,
-33216,,-7.72,,
-33215,203.60050857025,,,
-33166,,-8.41,,
-33139,198.7828307793,,,
-33119,,-7.69,,
-33111,,,514.0,
-33073,,-7.03,,
-33026,,-7.69,,
-32996,,,513.0,
-32977,,-8.04,,
-32954,,,520.0,
-32951,,,519.0,
-32929,,-8.37,,
-32916,203.0917776366,,,
-32881,,-7.4,,
-32875,202.795646976,,,
-32834,,-7.35,,
-32786,,-8.48,,
-32760,197.16130487224999,,,
-32738,,-7.68,,
-32718,,,489.0,
-32697,198.89171239745002,,,
-32690,,-7.75,,
-32670,200.2924224414,,,
-32652,199.48892963999998,,,
-32641,,-8.34,,
-32628,,,457.0,
-32606,199.6474818549,,,
-32594,,-7.39,,
-32581,,,447.0,
-32543,,-8.55,,
-32495,,-8.03,,
-32445,,-8.19,,
-32392,,-9.08,,
-32387,,,428.0,
-32384,196.20185201500001,,,
-32362,196.266613322,,,
-32337,,-9.58,,
-32300,195.7913334535,,,
-32284,,-8.97,,
-32240,194.8874767012333,,,
-32235,,,430.0,
-32230,,-9.12,,
-32180,,-8.53,,
-32129,,,430.0,
-32126,,-9.16,,
-32114,195.93175875274997,,,
-32096,,,420.0,
-32071,,-9.52,,
-32041,195.41091567172498,,,
-32016,,-9.52,,
-32007,196.47191999325,,,
-31975,194.47027317217498,,,
-31960,,-9.53,,
-31957,194.46060405395,,,
-31935,195.2662323655,,,
-31907,,,419.0,
-31905,,-9.53,,
-31891,195.627148340675,,,
-31860,,,415.0,
-31851,,-9.53,,
-31808,200.03106638475,,,
-31799,,-8.77,,
-31785,,,426.0,
-31749,,-8.1,,
-31738,,,479.0,
-31698,,-9.32,,
-31649,,-7.72,,
-31605,197.79975641045,,,
-31601,,-8.12,,
-31552,,-8.14,,
-31541,197.12526326695,,,
-31530,,,461.0,
-31502,,-8.47,,
-31467,196.89622890765,,,
-31454,,-8.06,,
-31405,,-8.3,,
-31359,,-7.48,,
-31312,,-7.76,,
-31298,,,444.0,
-31264,,-8.06,,
-31252,,,443.0,
-31217,,-7.53,,
-31198,,,440.0,
-31198,197.646004846875,,,
-31170,,-7.93,,
-31122,,-8.03,,
-31110,,,428.0,
-31076,,,424.0,
-31073,,-8.18,,
-31059,196.32609642975,,,
-31022,,-8.74,,
-30970,,-9.25,,
-30954,,,432.0,
-30930,196.70181603277499,,,
-30919,,-8.59,,
-30865,,-9.24,,
-30864,,,415.0,
-30863,199.302319209275,,,
-30818,,,404.0,
-30810,,-9.88,,
-30764,195.93861278715002,,,
-30756,,-9.31,,
-30727,195.08012700165003,,,
-30702,,-9.46,,
-30695,,,405.0,
-30647,,-9.77,,
-30644,194.4295742917,,,
-30638,,,410.0,
-30595,,-9.16,,
-30561,194.60682974099998,,,
-30546,,-8.09,,
-30497,,-7.95,,
-30484,194.110429478875,,,
-30465,,,409.0,
-30448,,-9.02,,
-30420,,,452.0,
-30411,195.247244775875,,,
-30399,,-7.78,,
-30357,192.46518778166669,,,
-30351,,-8.38,,
-30304,,,431.0,
-30302,,-8.2,,
-30252,,-8.81,,
-30213,,,471.0,
-30203,,-8.31,,
-30200,196.9080549903,,,
-30197,196.41665588339998,,,
-30153,,-8.64,,
-30129,193.90502757875,,,
-30119,,,457.0,
-30105,,-8.4,,
-30076,193.3257604058,,,
-30061,,-6.9,,
-30014,,-8.12,,
-29983,192.507154839675,,,
-29969,,-7.07,,
-29945,,,441.0,
-29920,,-8.5,,
-29871,,-8.88,,
-29868,192.9276430365,,,
-29843,,,422.0,
-29842,193.71283854975002,,,
-29822,,-8.3,,
-29806,,,427.0,
-29775,,-7.5,,
-29723,,-9.19,,
-29668,,-10.36,,
-29614,,-8.92,,
-29574,189.94686495800002,,,
-29560,,-9.87,,
-29508,,-8.9,,
-29457,,-9.07,,
-29454,,,412.0,
-29406,188.4753253155,,,
-29405,,-8.91,,
-29352,,-9.42,,
-29297,,-10.04,,
-29248,,,404.0,
-29243,,-9.47,,
-29190,,-9.29,,
-29155,187.999563507075,,,
-29135,,-9.93,,
-29081,,-9.51,,
-29032,,-8.52,,
-29024,,,392.0,
-28982,,-8.77,,
-28933,,-8.69,,
-28887,,-7.57,,
-28837,,-8.87,,
-28825,190.33222284570002,,,
-28811,,,408.0,
-28787,,-8.87,,
-28762,187.14328122450002,,,
-28737,,-8.87,,
-28686,,-8.88,,
-28668,,,410.0,
-28636,,-8.88,,
-28584,,-9.29,,
-28578,182.936081584225,,,
-28532,,-9.19,,
-28481,,-9.19,,
-28450,184.2981804458,,,
-28430,,-9.06,,
-28379,,-8.61,,
-28362,185.98864642130002,,,
-28327,,-9.94,,
-28327,186.51738769949998,,,
-28277,,-8.31,,
-28231,188.475316491,,,
-28226,,-9.19,,
-28198,,,392.0,
-28174,,-9.25,,
-28151,188.2467783878,,,
-28120,,-10.03,,
-28070,,-8.4,,
-28049,191.5673410079,,,
-28030,,,399.0,
-28017,,-9.85,,
-28002,191.375496743275,,,
-27964,,-9.38,,
-27912,,-9.44,,
-27887,190.9669244527,,,
-27858,,-9.82,,
-27808,,-8.9,,
-27792,191.28441196185,,,
-27760,,-8.36,,
-27751,,,391.0,
-27731,189.77280474485,,,
-27714,,-7.82,,
-27667,,-8.33,,
-27659,189.24251845,,,
-27620,,-8.42,,
-27572,,-8.35,,
-27524,,-8.42,,
-27474,,-8.88,,
-27460,189.2132558424,,,
-27424,,-9.42,,
-27416,189.82870639425,,,
-27377,,-7.93,,
-27373,191.0119519104,,,
-27369,,,368.0,
-27332,,-7.55,,
-27299,192.39141674277,,,
-27285,,-8.6,,
-27255,188.0966829643,,,
-27241,,-7.39,,
-27200,192.26433856792502,,,
-27195,,-8.23,,
-27148,,-8.1,,
-27141,,,388.0,
-27101,,-8.26,,
-27058,192.8724796734,,,
-27053,,-8.72,,
-27005,,-8.28,,
-26998,193.25940327540002,,,
-26957,,-8.88,,
-26952,192.68758991725,,,
-26909,,-8.35,,
-26891,193.8897968002,,,
-26859,,-9.27,,
-26814,,,444.0,
-26809,,-8.91,,
-26774,193.80250764615002,,,
-26758,,-9.14,,
-26707,,-9.46,,
-26676,192.8154242622,,,
-26658,,-8.87,,
-26627,193.10010418009998,,,
-26610,,-8.59,,
-26561,,-8.61,,
-26552,,,414.0,
-26514,,-8.69,,
-26476,189.6458701976,,,
-26468,,-7.84,,
-26463,189.156744422,,,
-26422,,-8.2,,
-26419,192.63389865615,,,
-26373,,-8.89,,
-26336,,,402.0,
-26325,,-8.71,,
-26321,191.59419376510002,,,
-26273,,-9.42,,
-26264,191.816137593,,,
-26220,,-9.93,,
-26186,,,399.0,
-26168,,-9.42,,
-26147,189.95757968037498,,,
-26117,,-9.15,,
-26063,,-10.22,,
-26023,189.286787345625,,,
-26010,,-9.87,,
-25977,188.98634898427503,,,
-25961,,-8.81,,
-25946,,,382.0,
-25935,189.27849064935,,,
-25916,190.5849616488,,,
-25914,,-8.38,,
-25870,187.586392521325,,,
-25863,,-9.4,,
-25814,,-8.94,,
-25768,189.304523923175,,,
-25767,,-8.61,,
-25764,190.6078690615,,,
-25737,192.712370759625,,,
-25730,,,426.0,
-25723,,-7.71,,
-25711,191.46001174245,,,
-25677,,-7.86,,
-25636,191.95350057714998,,,
-25627,,-9.14,,
-25599,191.5337587855875,,,
-25573,,-10.51,,
-25554,,,406.0,
-25552,191.23379793375,,,
-25524,,-8.69,,
-25491,191.95313370887501,,,
-25475,,-9.03,,
-25427,,-9.25,,
-25386,,,396.0,
-25382,,-6.91,,
-25337,,-8.84,,
-25330,190.0614572262,,,
-25290,,-8.28,,
-25242,,-8.79,,
-25220,194.928153007,,,
-25191,,-9.22,,
-25139,,-9.93,,
-25134,186.271358966325,,,
-25124,,,386.0,
-25092,187.3935686286,,,
-25087,,-9.7,,
-25035,,-9.75,,
-25004,188.08462820879998,,,
-24983,,-9.59,,
-24968,,,387.0,
-24929,,-10.13,,
-24907,186.43114764435,,,
-24877,,-9.72,,
-24827,,-9.48,,
-24776,,-9.05,,
-24753,185.43660435787498,,,
-24723,,-10.11,,
-24681,,,396.0,
-24669,,-10.19,,
-24616,,-9.96,,
-24587,185.5131813934,,,
-24565,,-9.59,,
-24515,,-9.34,,
-24510,186.0128248,,,
-24462,,-9.94,,
-24413,,-9.02,,
-24365,183.7673068405,,,
-24361,,-9.96,,
-24306,,-10.4,,
-24304,184.57168235580002,,,
-24256,,-9.17,,
-24204,,-9.96,,
-24152,,-9.85,,
-24103,,-8.98,,
-24066,184.51815170625,,,
-24050,,-10.2,,
-24040,,,364.0,
-23999,,-9.61,,
-23949,,-8.93,,
-23897,,-10.47,,
-23874,,,355.0,
-23845,,-9.53,,
-23836,186.541161542,,,
-23792,,-10.02,,
-23740,,-10.19,,
-23689,,-9.3,,
-23649,,,365.0,
-23639,,-9.54,,
-23593,183.37891829900002,,,
-23588,,-9.67,,
-23536,,-9.84,,
-23485,,-9.87,,
-23433,,-9.54,,
-23401,182.66041686875002,,,
-23380,,-10.32,,
-23379,,,370.0,
-23325,,-10.48,,
-23272,,-10.21,,
-23222,,-9.35,,
-23213,180.69369987574999,,,
-23173,,-9.35,,
-23122,,-9.83,,
-23070,,-9.95,,
-23018,,-9.83,,
-22977,,,372.0,
-22969,,-9.39,,
-22917,,-9.84,,
-22867,,-9.54,,
-22816,,-9.89,,
-22771,,,389.0,
-22764,,-9.96,,
-22712,,-10.06,,
-22693,180.565516782075,,,
-22659,,-10.21,,
-22608,,-9.9,,
-22566,,,373.0,
-22560,,-8.99,,
-22516,,-7.98,,
-22464,,-10.1,,
-22412,,-10.07,,
-22363,,-9.33,,
-22349,,,360.0,
-22319,186.726894870075,,,
-22313,,-9.76,,
-22265,,-9.0,,
-22218,,-9.05,,
-22169,,-9.4,,
-22134,,,375.0,
-22127,184.6823772,,,
-22119,,-9.68,,
-22065,,-10.58,,
-22015,,-9.52,,
-21965,,-9.62,,
-21938,,,398.0,
-21923,183.12944747075,,,
-21914,,-9.95,,
-21861,,-10.39,,
-21812,,-9.36,,
-21797,,,386.0,
-21764,,-9.29,,
-21717,,-8.95,,
-21672,,-8.64,,
-21650,187.98535915199997,,,
-21625,,-9.05,,
-21578,,-8.88,,
-21533,,-8.69,,
-21522,,,390.0,
-21495,186.77935625474998,,,
-21485,,-9.28,,
-21438,,-8.95,,
-21408,193.532820435975,,,
-21389,,-9.36,,
-21338,,-10.25,,
-21329,,,390.0,
-21326,197.67188495834998,,,
-21291,,-8.79,,
-21244,,-9.19,,
-21235,188.6041093398,,,
-21198,,-8.99,,
-21180,,,390.0,
-21157,190.08050149462503,,,
-21154,,-8.23,,
-21109,,-8.84,,
-21063,,-8.43,,
-21063,190.53007546182502,,,
-21044,189.397339585125,,,
-21017,,-9.11,,
-20968,,-9.55,,
-20945,,,385.0,
-20919,,-9.73,,
-20883,186.13368892427502,,,
-20870,,-9.39,,
-20821,,-9.62,,
-20799,190.01358890950002,,,
-20773,,-9.36,,
-20768,,,407.0,
-20723,,-9.98,,
-20700,188.4866056205,,,
-20675,,-9.0,,
-20654,185.207494535,,,
-20626,,-9.92,,
-20600,184.67921815,,,
-20579,,-9.22,,
-20533,,-8.74,,
-20485,,-9.41,,
-20439,,-9.14,,
-20397,187.0216472475,,,
-20395,,-8.36,,
-20345,,-9.91,,
-20342,187.2242115241,,,
-20294,,-10.04,,
-20280,191.27052755302162,,,
-20248,,-8.81,,
-20199,,-9.67,,
-20149,,-9.98,,
-20105,187.38113959770786,,,
-20099,,-9.82,,
-20051,,-9.45,,
-20036,,,355.0,
-20003,,-9.6,,
-19963,190.7825043804128,,,
-19956,,-9.14,,
-19909,,-9.42,,
-19864,,-8.47,,
-19840,187.9571766507431,,,
-19836,,,357.0,
-19820,,-8.72,,
-19774,,-8.96,,
-19725,,-9.57,,
-19675,,-10.12,,
-19627,,-9.64,,
-19612,185.22605259203294,,,
-19580,,-8.9,,
-19532,,-9.71,,
-19520,,,357.0,
-19484,,-10.1,,
-19440,,-7.92,,
-19396,,-8.59,,
-19395,187.24278170075527,,,
-19349,,-9.2,,
-19300,,-10.04,,
-19268,,,354.0,
-19262,190.05178294941018,,,
-19251,,-10.02,,
-19204,,-9.06,,
-19159,,-8.74,,
-19117,188.40117180397905,,,
-19112,,-9.52,,
-19064,,-9.25,,
-19015,,-10.14,,
-19014,190.87078412905063,,,
-19004,,,365.0,
-18967,,-9.39,,
-18920,,-9.47,,
-18878,192.65750201107113,,,
-18873,,-9.41,,
-18826,,-9.36,,
-18780,,-9.03,,
-18758,,,378.0,
-18732,,-9.64,,
-18716,187.76130879373025,,,
-18684,,-9.65,,
-18637,,-9.49,,
-18590,,-9.31,,
-18586,193.92595404672443,,,
-18545,,-8.83,,
-18519,,,367.0,
-18516,,,384.0,
-18500,,-8.92,,
-18457,189.99022495118814,,,
-18451,,-10.18,,
-18402,,-9.72,,
-18354,,-9.69,,
-18307,,-9.53,,
-18263,190.47301770392272,,,
-18260,,-9.22,,
-18213,,-9.79,,
-18174,,,375.0,
-18167,,-8.71,,
-18121,,-9.46,,
-18075,,-9.04,,
-18068,193.72302093582547,,,
-18029,,-9.4,,
-18013,,,374.0,
-17980,,-9.81,,
-17933,196.05515178135056,,,
-17930,,-10.43,,
-17883,,-9.51,,
-17841,193.60063929670704,,,
-17839,,-8.53,,
-17795,,-8.84,,
-17750,,-8.94,,
-17743,,,351.0,
-17730,,,356.0,
-17702,,-9.93,,
-17679,191.41876528996985,,,
-17652,,-10.19,,
-17618,188.95303905155185,,,
-17605,,-9.37,,
-17556,,-10.19,,
-17529,,,377.0,
-17508,,-9.62,,
-17501,,,358.0,
-17492,191.51661846127155,,,
-17461,,-9.75,,
-17414,,-9.16,,
-17367,,,366.0,
-17367,,-9.96,,
-17332,191.58428202340798,,,
-17321,,-8.91,,
-17275,,-9.55,,
-17234,,-7.81,,
-17202,191.08550485764974,,,
-17189,,-9.34,,
-17143,,-9.54,,
-17098,,-8.52,,
-17051,,-9.89,,
-17043,192.7099140092297,,,
-17002,,-10.43,,
-16957,,-8.44,,
-16940,,,379.0,
-16923,,,373.0,
-16916,188.49917580509657,,,
-16912,,-9.34,,
-16885,188.43646889385016,,,
-16865,,-10.12,,
-16853,192.9746062473733,,,
-16819,,-8.84,,
-16797,191.27099266967372,,,
-16773,,-9.69,,
-16727,,-9.02,,
-16727,193.90294365325792,,,
-16682,,-9.36,,
-16635,,-9.61,,
-16632,188.57060817148658,,,
-16589,,-9.21,,
-16569,,,371.0,
-16569,187.6657005045612,,,
-16558,,,378.0,
-16543,,-9.92,,
-16540,,,371.0,
-16536,187.08794749517838,,,
-16507,187.44688100668245,,,
-16499,,-8.56,,
-16472,188.46984987600774,,,
-16454,,-9.26,,
-16441,188.2127161368506,,,
-16411,,-8.67,,
-16410,188.73157502184154,,,
-16374,187.12107228232756,,,
-16361,,-10.35,,
-16345,189.03208526365853,,,
-16315,,-9.4,,
-16314,188.52153443206024,,,
-16306,,,375.0,
-16282,188.87750852438725,,,
-16269,,-9.51,,
-16251,185.64837724764448,,,
-16223,,-9.36,,
-16223,189.01145740964958,,,
-16189,184.87510819689115,,,
-16178,,-9.41,,
-16160,188.59044595252618,,,
-16132,,-9.45,,
-16131,188.64072093684447,,,
-16100,187.7267726989902,,,
-16087,,-9.18,,
-16074,187.78531136917942,,,
-16043,,-8.94,,
-16042,188.9556833468375,,,
-16015,188.6564989836098,,,
-15998,,-9.25,,
-15985,188.54215704394005,,,
-15973,,,371.0,
-15959,,,377.0,
-15957,191.7237910053392,,,
-15953,,-9.21,,
-15930,190.2606131810841,,,
-15906,,-9.64,,
-15904,189.51763426245728,,,
-15875,191.20739896471937,,,
-15859,,-9.82,,
-15847,187.25256339861124,,,
-15839,,,366.0,
-15819,191.7049630706334,,,
-15814,,-9.54,,
-15793,190.41145637495399,,,
-15769,,-8.87,,
-15767,189.52313905154722,,,
-15741,191.51895944996556,,,
-15725,,-8.9,,
-15715,194.3760035369042,,,
-15687,193.21020619774924,,,
-15680,,-9.74,,
-15662,195.79039289658348,,,
-15636,,-8.97,,
-15636,196.96328822867957,,,
-15611,192.6236483930915,,,
-15595,,-8.13,,
-15593,,,384.0,
-15584,192.37047527166976,,,
-15581,,,366.0,
-15560,191.58573439908614,,,
-15556,,,375.0,
-15548,,-9.7,,
-15535,191.4761142959414,,,
-15510,193.00049226913703,,,
-15502,,-9.47,,
-15484,190.75739808941378,,,
-15460,191.8856673685563,,,
-15457,,-9.47,,
-15435,193.02021337722056,,,
-15411,,-9.54,,
-15410,190.50284337603904,,,
-15367,,-9.08,,
-15366,,,371.0,
-15361,194.65141317549399,,,
-15337,195.87573909141443,,,
-15325,,-8.39,,
-15286,198.29417538469403,,,
-15282,,-9.11,,
-15240,,-8.4,,
-15213,198.631089252931,,,
-15198,,-8.5,,
-15155,,-9.37,,
-15141,202.1012164231453,,,
-15125,,,389.0,
-15116,,-7.4,,
-15096,,,395.0,
-15074,,-8.66,,
-15044,204.3247383426767,,,
-15036,,-7.38,,
-14996,,-8.38,,
-14978,202.9290476816134,,,
-14957,,-7.8,,
-14919,205.18509194320177,,,
-14917,,-7.74,,
-14883,,,381.0,
-14876,,,408.0,
-14875,,-9.0,,
-14847,205.52548876941438,,,
-14834,,-8.23,,
-14794,,-8.11,,
-14783,210.24939480334604,,,
-14755,,-8.21,,
-14715,,-7.37,,
-14705,213.15469236971649,,,
-14676,,-8.83,,
-14667,,,404.0,
-14654,,,409.0,
-14640,208.4614276166706,,,
-14639,,-6.82,,
-14603,208.65010901966778,,,
-14602,,-7.15,,
-14565,,-7.44,,
-14559,207.94707338537606,,,
-14528,,-7.05,,
-14522,213.9380167825644,,,
-14508,217.18722610003746,,,
-14490,,-8.15,,
-14481,211.7934498012063,,,
-14480,,,405.0,
-14460,212.94888538922996,,,
-14454,,-6.86,,
-14441,209.50810411665645,,,
-14424,211.2133503062316,,,
-14418,,-6.75,,
-14404,214.83094793202406,,,
-14387,212.42970768970437,,,
-14383,,-6.79,,
-14367,214.5978424508933,,,
-14349,,-6.76,,
-14346,212.84367513227136,,,
-14328,214.22122886828478,,,
-14315,,-6.12,,
-14310,218.56382460975144,,,
-14293,,,427.0,
-14290,220.48517092637948,,,
-14280,,-6.44,,
-14272,223.23631531576837,,,
-14263,,,424.0,
-14258,227.3244742360862,,,
-14245,,-7.41,,
-14237,221.48984625503218,,,
-14216,226.1908800011438,,,
-14211,,-6.22,,
-14201,224.8625784974834,,,
-14178,,-6.07,,
-14164,222.4115117516632,,,
-14146,,-6.1,,
-14133,224.242360124708,,,
-14113,,-5.94,,
-14110,,,419.0,
-14083,224.4802221411913,,,
-14078,,-6.76,,
-14064,222.39327867419098,,,
-14048,224.4079901815647,,,
-14045,223.7224506956352,,,
-14043,,-6.9,,
-14009,,-6.46,,
-13986,223.7681909549173,,,
-13977,,-5.96,,
-13970,223.5107392974745,,,
-13944,,-5.91,,
-13920,,,473.0,
-13915,,,438.0,
-13911,,-6.66,,
-13894,222.36468715588023,,,
-13894,,,441.0,
-13879,,-5.39,,
-13847,,-6.18,,
-13817,224.8571801594681,,,
-13815,,-5.82,,
-13783,,-5.62,,
-13754,222.15764340429956,,,
-13753,,-5.32,,
-13722,,-5.61,,
-13699,222.75834505097234,,,
-13691,,-5.25,,
-13662,,-5.39,,
-13631,,-4.8,,
-13605,,,456.0,
-13599,,-6.37,,
-13596,223.5305343345643,,,
-13595,,,441.0,
-13568,,-5.19,,
-13537,,-6.01,,
-13512,223.2710402890986,,,
-13506,,-5.35,,
-13477,,-5.11,,
-13460,224.74311624898786,,,
-13447,,-4.75,,
-13443,,,452.0,
-13432,225.38795165189697,,,
-13416,,-5.7,,
-13395,228.91652002838566,,,
-13385,,-5.74,,
-13370,227.64306095288393,,,
-13354,,-5.51,,
-13330,225.77162913978188,,,
-13323,,-5.66,,
-13293,228.26585961041698,,,
-13292,,-5.47,,
-13268,230.18339813242306,,,
-13267,,,451.0,
-13261,,-5.72,,
-13253,,,463.0,
-13231,,-5.16,,
-13231,227.84358475209112,,,
-13206,228.8057322422929,,,
-13202,,-4.76,,
-13183,229.67160656998294,,,
-13174,,-4.36,,
-13147,,-4.5,,
-13145,234.47446894840783,,,
